Date,Close
2018-12-14,238.64675903320312
2018-12-17,233.9649200439453
2018-12-18,233.70835876464844
2018-12-19,230.20843505859375
2018-12-20,226.46109008789062
2018-12-21,221.82101440429688
2018-12-24,215.95985412597656
2018-12-26,226.8711700439453
2018-12-27,228.6129608154297
2018-12-28,228.31802368164062
2018-12-31,230.31785583496094
2019-01-02,230.5574493408203
2019-01-03,225.0557098388672
2019-01-04,232.59413146972656
2019-01-07,234.42803955078125
2019-01-08,236.63059997558594
2019-01-09,237.73646545410156
2019-01-10,238.57508850097656
2019-01-11,238.66725158691406
2019-01-14,237.211181640625
2019-01-15,239.92979431152344
2019-01-16,240.51036071777344
2019-01-17,242.33506774902344
2019-01-18,245.5605010986328
2019-01-22,242.2429656982422
2019-01-23,242.74977111816406
2019-01-24,242.87876892089844
2019-01-25,244.93389892578125
2019-01-28,243.07235717773438
2019-01-29,242.74977111816406
2019-01-30,246.59275817871094
2019-01-31,248.75839233398438
2019-02-01,248.87823486328125
2019-02-04,250.62916564941406
2019-02-05,251.67971801757812
2019-02-06,251.34803771972656
2019-02-07,248.95193481445312
2019-02-08,249.25607299804688
2019-02-11,249.39425659179688
2019-02-12,252.60128784179688
2019-02-13,253.4214630126953
2019-02-14,252.8593292236328
2019-02-15,255.61480712890625
2019-02-19,256.05718994140625
2019-02-20,256.57330322265625
2019-02-21,255.660888671875
2019-02-22,257.24603271484375
2019-02-25,257.5962219238281
2019-02-26,257.4119567871094
2019-02-27,257.3013916015625
2019-02-28,256.82208251953125
2019-03-01,258.42559814453125
2019-03-04,257.4856262207031
2019-03-05,257.1354675292969
2019-03-06,255.57797241210938
2019-03-07,253.4399871826172
2019-03-08,252.93307495117188
2019-03-11,256.6009216308594
2019-03-12,257.5685729980469
2019-03-13,259.27349853515625
2019-03-14,259.1075439453125
2019-03-15,260.3877258300781
2019-03-18,261.3318176269531
2019-03-19,261.3966064453125
2019-03-20,260.6098937988281
2019-03-21,263.5533447265625
2019-03-22,258.4809265136719
2019-03-25,258.28662109375
2019-03-26,260.2118225097656
2019-03-27,258.8511657714844
2019-03-28,259.8323669433594
2019-03-29,261.4706726074219
2019-04-01,264.57147216796875
2019-04-02,264.701171875
2019-04-03,265.1177062988281
2019-04-04,265.8211364746094
2019-04-05,267.1077575683594
2019-04-08,267.3113708496094
2019-04-09,265.9414367675781
2019-04-10,266.8486022949219
2019-04-11,266.7745361328125
2019-04-12,268.57952880859375
2019-04-15,268.40362548828125
2019-04-16,268.57952880859375
2019-04-17,267.9223327636719
2019-04-18,268.4499206542969
2019-04-22,268.6813049316406
2019-04-23,271.0971984863281
2019-04-24,270.4955749511719
2019-04-25,270.3288879394531
2019-04-26,271.58782958984375
2019-04-29,272.0135498046875
2019-04-30,272.1524658203125
2019-05-01,270.1067810058594
2019-05-02,269.5236511230469
2019-05-03,272.1617126464844
2019-05-06,271.0417175292969
2019-05-07,266.5153503417969
2019-05-08,266.1451110839844
2019-05-09,265.33984375
2019-05-10,266.6727294921875
2019-05-13,259.97119140625
2019-05-14,262.3222961425781
2019-05-15,263.8587951660156
2019-05-16,266.30255126953125
2019-05-17,264.580810546875
2019-05-20,262.83135986328125
2019-05-21,265.2009582519531
2019-05-22,264.3864440917969
2019-05-23,261.1560363769531
2019-05-24,261.7484130859375
2019-05-28,259.31402587890625
2019-05-29,257.57379150390625
2019-05-30,258.2773132324219
2019-05-31,254.79696655273438
2019-06-03,254.1489715576172
2019-06-04,259.6657409667969
2019-06-05,261.9150085449219
2019-06-06,263.6181640625
2019-06-07,266.2561950683594
2019-06-10,267.4779968261719
2019-06-11,267.4132385253906
2019-06-12,266.9411926269531
2019-06-13,268.042724609375
2019-06-14,267.7464599609375
2019-06-17,267.8482360839844
2019-06-18,270.6529235839844
2019-06-19,271.2637939453125
2019-06-20,273.8555603027344
2019-06-21,273.4574279785156
2019-06-24,273.1226806640625
2019-06-25,270.4438781738281
2019-06-26,270.1741638183594
2019-06-27,271.132080078125
2019-06-28,272.5273742675781
2019-07-01,275.00152587890625
2019-07-02,275.7176513671875
2019-07-03,277.9220886230469
2019-07-05,277.6058349609375
2019-07-08,276.0804748535156
2019-07-09,276.4245910644531
2019-07-10,277.7453308105469
2019-07-11,278.3965148925781
2019-07-12,279.6428527832031
2019-07-15,279.73590087890625
2019-07-16,278.8336181640625
2019-07-17,276.9361572265625
2019-07-18,277.95001220703125
2019-07-19,276.4059753417969
2019-07-22,277.0849304199219
2019-07-23,279.0661315917969
2019-07-24,280.3775939941406
2019-07-25,279.0382385253906
2019-07-26,280.90789794921875
2019-07-29,280.396240234375
2019-07-30,279.70794677734375
2019-07-31,276.6478271484375
2019-08-01,274.23876953125
2019-08-02,272.17388916015625
2019-08-05,263.9888000488281
2019-08-06,267.6906433105469
2019-08-07,267.8488464355469
2019-08-08,273.1039733886719
2019-08-09,271.2437744140625
2019-08-12,267.9418029785156
2019-08-13,272.1087646484375
2019-08-14,264.0632629394531
2019-08-15,264.76080322265625
2019-08-16,268.66729736328125
2019-08-19,271.9041442871094
2019-08-20,269.8206787109375
2019-08-21,272.0157775878906
2019-08-22,271.93206787109375
2019-08-23,264.9468078613281
2019-08-26,267.8767395019531
2019-08-27,266.82568359375
2019-08-28,268.7044982910156
2019-08-29,272.13671875
2019-08-30,272.0157775878906
2019-09-03,270.42529296875
2019-09-04,273.4947204589844
2019-09-05,277.0105895996094
2019-09-06,277.22454833984375
2019-09-09,277.364013671875
2019-09-10,277.2989501953125
2019-09-11,279.27081298828125
2019-09-12,280.2381591796875
2019-09-13,280.0520935058594
2019-09-16,279.1871337890625
2019-09-17,279.89398193359375
2019-09-18,280.06134033203125
2019-09-19,280.042724609375
2019-09-20,278.7196350097656
2019-09-23,278.6542053222656
2019-09-24,276.4676818847656
2019-09-25,278.10284423828125
2019-09-26,277.52362060546875
2019-09-27,276.02850341796875
2019-09-30,277.30865478515625
2019-10-01,274.01007080078125
2019-10-02,269.1698913574219
2019-10-03,271.37506103515625
2019-10-04,275.04742431640625
2019-10-07,273.86065673828125
2019-10-08,269.6089782714844
2019-10-09,272.16937255859375
2019-10-10,274.01007080078125
2019-10-11,276.85089111328125
2019-10-14,276.54241943359375
2019-10-15,279.2802734375
2019-10-16,278.83172607421875
2019-10-17,279.654052734375
2019-10-18,278.42999267578125
2019-10-21,280.3174743652344
2019-10-22,279.4017639160156
2019-10-23,280.2147521972656
2019-10-24,280.6725769042969
2019-10-25,281.8219299316406
2019-10-28,283.4104309082031
2019-10-29,283.32635498046875
2019-10-30,284.1954040527344
2019-10-31,283.4384460449219
2019-11-01,286.064208984375
2019-11-04,287.2135009765625
2019-11-05,286.8958740234375
2019-11-06,286.9612121582031
2019-11-07,287.9704284667969
2019-11-08,288.6806335449219
2019-11-11,288.1293029785156
2019-11-12,288.7367248535156
2019-11-13,288.83013916015625
2019-11-14,289.2505187988281
2019-11-15,291.3436584472656
2019-11-18,291.55865478515625
2019-11-19,291.47454833984375
2019-11-20,290.3905944824219
2019-11-21,289.92333984375
2019-11-22,290.56805419921875
2019-11-25,292.820068359375
2019-11-26,293.4835205078125
2019-11-27,294.791748046875
2019-11-29,293.6983947753906
2019-12-02,291.2035217285156
2019-12-03,289.2505187988281
2019-12-04,291.0353698730469
2019-12-05,291.55865478515625
2019-12-06,294.22174072265625
2019-12-09,293.29669189453125
2019-12-10,292.9695739746094
2019-12-11,293.80120849609375
2019-12-12,296.33355712890625
2019-12-13,296.5111083984375
2019-12-16,298.54803466796875
2019-12-17,298.613525390625
2019-12-18,298.6322021484375
2019-12-19,299.8563232421875
2019-12-20,301.17095947265625
2019-12-23,301.6310729980469
2019-12-24,301.640380859375
2019-12-26,303.2460632324219
2019-12-27,303.1710205078125
2019-12-30,301.4995422363281
2019-12-31,302.2319641113281
2020-01-02,305.0583801269531
2020-01-03,302.7484130859375
2020-01-06,303.9034118652344
2020-01-07,303.0489501953125
2020-01-08,304.6640625
2020-01-09,306.7298583984375
2020-01-10,305.84716796875
2020-01-13,307.9505310058594
2020-01-14,307.48114013671875
2020-01-15,308.1759948730469
2020-01-16,310.7395324707031
2020-01-17,311.7066955566406
2020-01-21,311.0963134765625
2020-01-22,311.1338195800781
2020-01-23,311.49066162109375
2020-01-24,308.72064208984375
2020-01-27,303.77203369140625
2020-01-28,306.95526123046875
2020-01-29,306.7017822265625
2020-01-30,307.6970520019531
2020-01-31,302.1098937988281
2020-02-03,304.35418701171875
2020-02-04,308.9928894042969
2020-02-05,312.5611877441406
2020-02-06,313.6128845214844
2020-02-07,311.9414367675781
2020-02-10,314.2701721191406
2020-02-11,314.8148498535156
2020-02-12,316.8431396484375
2020-02-13,316.50506591796875
2020-02-14,317.0120849609375
2020-02-18,316.19512939453125
2020-02-19,317.7069091796875
2020-02-20,316.4017333984375
2020-02-21,313.1433410644531
2020-02-24,302.7578430175781
2020-02-25,293.58367919921875
2020-02-26,292.5037536621094
2020-02-27,279.3669128417969
2020-02-28,278.19317626953125
2020-03-02,290.24072265625
2020-03-03,281.930419921875
2020-03-04,293.78082275390625
2020-03-05,284.0150451660156
2020-03-06,279.3199462890625
2020-03-09,257.50665283203125
2020-03-10,270.8312683105469
2020-03-11,257.628662109375
2020-03-12,232.97952270507812
2020-03-13,252.89602661132812
2020-03-16,225.2231903076172
2020-03-17,237.3834686279297
2020-03-18,225.3640899658203
2020-03-19,225.84298706054688
2020-03-20,216.11044311523438
2020-03-23,210.58489990234375
2020-03-24,229.66456604003906
2020-03-25,233.10269165039062
2020-03-26,246.71351623535156
2020-03-27,239.36495971679688
2020-03-30,247.13853454589844
2020-03-31,243.454833984375
2020-04-01,232.4981689453125
2020-04-02,237.86314392089844
2020-04-03,234.425048828125
2020-04-06,250.17044067382812
2020-04-07,250.425537109375
2020-04-08,258.8318786621094
2020-04-09,262.77056884765625
2020-04-13,260.37152099609375
2020-04-14,268.0506591796875
2020-04-15,262.35498046875
2020-04-16,263.6207275390625
2020-04-17,270.7425231933594
2020-04-20,265.97259521484375
2020-04-21,257.8968505859375
2020-04-22,263.6207275390625
2020-04-23,263.6017761230469
2020-04-24,267.276123046875
2020-04-27,271.12982177734375
2020-04-28,269.8830261230469
2020-04-29,276.9481506347656
2020-04-30,274.3695373535156
2020-05-01,267.1060791015625
2020-05-04,267.8428649902344
2020-05-05,270.3175354003906
2020-05-06,268.485107421875
2020-05-07,271.7248840332031
2020-05-08,276.22088623046875
2020-05-11,276.2775573730469
2020-05-12,270.7708740234375
2020-05-13,265.9820861816406
2020-05-14,269.1651916503906
2020-05-15,270.4024658203125
2020-05-18,278.6388854980469
2020-05-19,275.77691650390625
2020-05-20,280.4618835449219
2020-05-21,278.5255432128906
2020-05-22,279.0545349121094
2020-05-26,282.4925842285156
2020-05-27,286.6958312988281
2020-05-28,286.1668395996094
2020-05-29,287.44195556640625
2020-06-01,288.6037292480469
2020-06-02,290.9934997558594
2020-06-03,294.8660583496094
2020-06-04,294.0915832519531
2020-06-05,301.6289978027344
2020-06-08,305.27490234375
2020-06-09,302.99847412109375
2020-06-10,301.30780029296875
2020-06-11,283.9377136230469
2020-06-12,287.338134765625
2020-06-15,290.0205383300781
2020-06-16,295.60284423828125
2020-06-17,294.3749084472656
2020-06-18,294.4882507324219
2020-06-19,292.80523681640625
2020-06-22,294.6836242675781
2020-06-23,296.04034423828125
2020-06-24,288.4887390136719
2020-06-25,291.58148193359375
2020-06-26,284.6559753417969
2020-06-29,288.8397216796875
2020-06-30,292.5395812988281
2020-07-01,294.58880615234375
2020-07-02,296.2110900878906
2020-07-06,300.7838134765625
2020-07-07,297.6815490722656
2020-07-08,299.9584045410156
2020-07-09,298.250732421875
2020-07-10,301.2961120605469
2020-07-13,298.6871643066406
2020-07-14,302.557861328125
2020-07-15,305.3375549316406
2020-07-16,304.33184814453125
2020-07-17,305.2142028808594
2020-07-20,307.6808166503906
2020-07-21,308.33538818359375
2020-07-22,310.0904541015625
2020-07-23,306.3905334472656
2020-07-24,304.4172668457031
2020-07-27,306.6372985839844
2020-07-28,304.69244384765625
2020-07-29,308.43975830078125
2020-07-30,307.3393249511719
2020-07-31,309.7679138183594
2020-08-03,311.9214782714844
2020-08-04,313.1263122558594
2020-08-05,315.0711364746094
2020-08-06,317.1772155761719
2020-08-07,317.40496826171875
2020-08-10,318.3536071777344
2020-08-11,315.7257385253906
2020-08-12,320.127685546875
2020-08-13,319.54901123046875
2020-08-14,319.5584716796875
2020-08-17,320.57354736328125
2020-08-18,321.26611328125
2020-08-19,319.928466796875
2020-08-20,320.9245300292969
2020-08-21,322.06304931640625
2020-08-24,325.3265380859375
2020-08-25,326.46490478515625
2020-08-26,329.73797607421875
2020-08-27,330.4589538574219
2020-08-28,332.59356689453125
2020-08-31,331.38873291015625
2020-09-01,334.50994873046875
2020-09-02,339.3482666015625
2020-09-03,327.6698303222656
2020-09-04,324.9944763183594
2020-09-08,316.11468505859375
2020-09-09,322.3572082519531
2020-09-10,316.75982666015625
2020-09-11,316.9211120605469
2020-09-14,321.0953369140625
2020-09-15,322.7176513671875
2020-09-16,321.4368896484375
2020-09-17,318.60980224609375
2020-09-18,314.9417419433594
2020-09-21,311.4365234375
2020-09-22,314.60833740234375
2020-09-23,307.3122863769531
2020-09-24,308.1314392089844
2020-09-25,313.1129455566406
2020-09-28,318.3135681152344
2020-09-29,316.58001708984375
2020-09-30,318.9803161621094
2020-10-01,321.0281677246094
2020-10-02,317.980224609375
2020-10-05,323.6189270019531
2020-10-06,319.0184326171875
2020-10-07,324.5714416503906
2020-10-08,327.447998046875
2020-10-09,330.3721008300781
2020-10-12,335.6870422363281
2020-10-13,333.4962158203125
2020-10-14,331.4007873535156
2020-10-15,330.9911804199219
2020-10-16,330.79119873046875
2020-10-19,325.7620544433594
2020-10-20,327.0670166015625
2020-10-21,326.4478454589844
2020-10-22,328.238525390625
2020-10-23,329.3529052734375
2020-10-26,323.2666015625
2020-10-27,322.15203857421875
2020-10-28,311.1413269042969
2020-10-29,314.3035583496094
2020-10-30,311.0269775390625
2020-11-02,314.5131530761719
2020-11-03,320.06610107421875
2020-11-04,327.2193603515625
2020-11-05,333.60107421875
2020-11-06,333.5247802734375
2020-11-09,337.7158203125
2020-11-10,337.2205505371094
2020-11-11,339.7256164550781
2020-11-12,336.4299621582031
2020-11-13,341.0876770019531
2020-11-16,345.34527587890625
2020-11-17,343.4879455566406
2020-11-18,339.3540954589844
2020-11-19,340.7828674316406
2020-11-20,338.44921875
2020-11-23,340.4780578613281
2020-11-24,345.96441650390625
2020-11-25,345.4310302734375
2020-11-27,346.3930969238281
2020-11-30,344.8595275878906
2020-12-01,348.63134765625
2020-12-02,349.3647766113281
2020-12-03,349.2695007324219
2020-12-04,352.2794494628906
2020-12-07,351.5555419921875
2020-12-08,352.5842590332031
2020-12-09,349.42193603515625
2020-12-10,349.30767822265625
2020-12-11,348.8981018066406
2020-12-14,347.3360290527344
2020-12-15,352.03179931640625
2020-12-16,352.5842590332031
2020-12-17,354.555908203125
2020-12-18,353.1402282714844
2020-12-21,351.8775329589844
2020-12-22,351.2844543457031
2020-12-23,351.6001281738281
2020-12-24,352.968017578125
2020-12-28,356.0003356933594
2020-12-29,355.32110595703125
2020-12-30,355.8280944824219
2020-12-31,357.635986328125
2021-01-04,352.7671203613281
2021-01-05,355.19671630859375
2021-01-06,357.32037353515625
2021-01-07,362.6291809082031
2021-01-08,364.69537353515625
2021-01-11,362.237060546875
2021-01-12,362.3135070800781
2021-01-13,363.2892761230469
2021-01-14,362.01702880859375
2021-01-15,359.37689208984375
2021-01-19,362.19873046875
2021-01-20,367.2110595703125
2021-01-21,367.5458984375
2021-01-22,366.2449951171875
2021-01-25,367.6893615722656
2021-01-26,367.1154479980469
2021-01-27,358.1429443359375
2021-01-28,361.2230529785156
2021-01-29,353.9915466308594
2021-02-01,359.8839111328125
2021-02-02,364.9727478027344
2021-02-03,365.25970458984375
2021-02-04,369.41119384765625
2021-02-05,370.8651428222656
2021-02-08,373.5434875488281
2021-02-09,373.29473876953125
2021-02-10,373.13214111328125
2021-02-11,373.73480224609375
2021-02-12,375.5809326171875
2021-02-16,375.2557067871094
2021-02-17,375.341796875
2021-02-18,373.7443542480469
2021-02-19,373.0843505859375
2021-02-22,370.2146301269531
2021-02-23,370.6642761230469
2021-02-24,374.748779296875
2021-02-25,365.7189025878906
2021-02-26,363.8344421386719
2021-03-01,372.65386962890625
2021-03-02,369.7459411621094
2021-03-03,364.848388671875
2021-03-04,360.3334655761719
2021-03-05,366.96240234375
2021-03-08,365.13543701171875
2021-03-09,370.3486022949219
2021-03-10,372.65386962890625
2021-03-11,376.4322814941406
2021-03-12,376.9392395019531
2021-03-15,379.1871337890625
2021-03-16,378.70880126953125
2021-03-17,380.0002136230469
2021-03-18,374.4713439941406
2021-03-19,373.7784729003906
2021-03-22,376.7630615234375
2021-03-23,373.79766845703125
2021-03-24,371.89739990234375
2021-03-25,373.98956298828125
2021-03-26,380.0163879394531
2021-03-29,379.824462890625
2021-03-30,378.8168029785156
2021-03-31,380.3522644042969
2021-04-01,384.459716796875
2021-04-05,389.9779052734375
2021-04-06,389.7475891113281
2021-04-07,390.1986389160156
2021-04-08,392.05084228515625
2021-04-09,394.9010925292969
2021-04-12,395.0450744628906
2021-04-13,396.2158508300781
2021-04-14,394.86279296875
2021-04-15,399.10455322265625
2021-04-16,400.4385070800781
2021-04-19,398.47119140625
2021-04-20,395.5537109375
2021-04-21,399.2965087890625
2021-04-22,395.649658203125
2021-04-23,399.9394836425781
2021-04-26,400.7743835449219
2021-04-27,400.68804931640625
2021-04-28,400.5728759765625
2021-04-29,403.1256103515625
2021-04-30,400.4769287109375
2021-05-03,401.34063720703125
2021-05-04,398.8645935058594
2021-05-05,398.9894104003906
2021-05-06,402.1755065917969
2021-05-07,405.1025695800781
2021-05-10,401.0910949707031
2021-05-11,397.511474609375
2021-05-12,389.0662841796875
2021-05-13,393.7398986816406
2021-05-14,399.78594970703125
2021-05-17,398.7686462402344
2021-05-18,395.3330383300781
2021-05-19,394.2964782714844
2021-05-20,398.5383605957031
2021-05-21,398.2120361328125
2021-05-24,402.2715759277344
2021-05-25,401.3789978027344
2021-05-26,402.1755065917969
2021-05-27,402.3866882324219
2021-05-28,403.10638427734375
2021-06-01,402.75140380859375
2021-06-02,403.38470458984375
2021-06-03,401.8876647949219
2021-06-04,405.563232421875
2021-06-07,405.1697998046875
2021-06-08,405.256103515625
2021-06-09,404.6515197753906
2021-06-10,406.532470703125
2021-06-11,407.2043151855469
2021-06-14,408.1159973144531
2021-06-15,407.3675231933594
2021-06-16,405.0929870605469
2021-06-17,404.9586181640625
2021-06-18,399.4955749511719
2021-06-21,405.2147216796875
2021-06-22,407.381103515625
2021-06-23,406.89007568359375
2021-06-24,409.29718017578125
2021-06-25,410.7510070800781
2021-06-28,411.5790100097656
2021-06-29,411.8005065917969
2021-06-30,412.1471252441406
2021-07-01,414.428955078125
2021-07-02,417.5967102050781
2021-07-06,416.8360290527344
2021-07-07,418.3092041015625
2021-07-08,414.9007568359375
2021-07-09,419.32977294921875
2021-07-12,420.8317565917969
2021-07-13,419.3971862792969
2021-07-14,420.02301025390625
2021-07-15,418.58837890625
2021-07-16,415.3051452636719
2021-07-19,409.1719665527344
2021-07-20,415.0356140136719
2021-07-21,418.3958435058594
2021-07-22,419.2720031738281
2021-07-23,423.58544921875
2021-07-26,424.62530517578125
2021-07-27,422.6899719238281
2021-07-28,422.5167236328125
2021-07-29,424.26904296875
2021-07-30,422.2085876464844
2021-08-02,421.3227844238281
2021-08-03,424.75048828125
2021-08-04,422.6611328125
2021-08-05,425.33782958984375
2021-08-06,426.0406494140625
2021-08-09,425.6940612792969
2021-08-10,426.22357177734375
2021-08-11,427.28271484375
2021-08-12,428.56329345703125
2021-08-13,429.3431701660156
2021-08-16,430.35418701171875
2021-08-17,427.53302001953125
2021-08-18,422.8536682128906
2021-08-19,423.5083923339844
2021-08-20,426.8783264160156
2021-08-23,430.63336181640625
2021-08-24,431.3169860839844
2021-08-25,432.2220153808594
2021-08-26,429.6705322265625
2021-08-27,433.51220703125
2021-08-30,435.4186096191406
2021-08-31,434.7734375
2021-09-01,435.0045471191406
2021-09-02,436.3429260253906
2021-09-03,436.2369689941406
2021-09-07,434.67724609375
2021-09-08,434.14764404296875
2021-09-09,432.2894287109375
2021-09-10,428.8810119628906
2021-09-13,429.97857666015625
2021-09-14,427.65826416015625
2021-09-15,431.23028564453125
2021-09-16,430.5466613769531
2021-09-17,426.35272216796875
2021-09-20,419.2436828613281
2021-09-21,418.8476257324219
2021-09-22,422.93341064453125
2021-09-23,428.07208251953125
2021-09-24,428.77716064453125
2021-09-27,427.55047607421875
2021-09-28,418.9345397949219
2021-09-29,419.6396789550781
2021-09-30,414.5106506347656
2021-10-01,419.4367980957031
2021-10-04,414.0277404785156
2021-10-05,418.3356628417969
2021-10-06,420.0743103027344
2021-10-07,423.7060852050781
2021-10-08,422.93341064453125
2021-10-11,419.8714599609375
2021-10-12,418.8379211425781
2021-10-13,420.3447570800781
2021-10-14,427.4151916503906
2021-10-15,430.6703186035156
2021-10-18,431.9453430175781
2021-10-19,435.2777404785156
2021-10-20,436.98736572265625
2021-10-21,438.1271667480469
2021-10-22,437.6731262207031
2021-10-25,440.02032470703125
2021-10-26,440.4163818359375
2021-10-27,438.4652404785156
2021-10-28,442.6958923339844
2021-10-29,443.5942077636719
2021-11-01,444.3572692871094
2021-11-02,446.1538391113281
2021-11-03,448.8777770996094
2021-11-04,450.9930725097656
2021-11-05,452.5578308105469
2021-11-08,452.9442138671875
2021-11-09,451.44708251953125
2021-11-10,447.8152770996094
2021-11-11,447.9601135253906
2021-11-12,451.3408203125
2021-11-15,451.495361328125
2021-11-16,453.2823181152344
2021-11-17,452.18115234375
2021-11-18,453.71697998046875
2021-11-19,452.90557861328125
2021-11-22,451.6305847167969
2021-11-23,452.22943115234375
2021-11-24,453.43682861328125
2021-11-26,443.3238220214844
2021-11-29,448.7618408203125
2021-11-30,440.030029296875
2021-12-01,435.14251708984375
2021-12-02,441.8072814941406
2021-12-03,437.9629211425781
2021-12-06,443.14990234375
2021-12-07,452.3163757324219
2021-12-08,453.5140686035156
2021-12-09,450.4521789550781
2021-12-10,454.6925048828125
2021-12-13,450.6646423339844
2021-12-14,447.5640869140625
2021-12-15,454.5572814941406
2021-12-16,450.54876708984375
2021-12-17,445.75360107421875
2021-12-20,441.0137634277344
2021-12-21,448.845703125
2021-12-22,453.33355712890625
2021-12-23,456.1542663574219
2021-12-27,462.6098327636719
2021-12-28,462.2317810058594
2021-12-29,462.82305908203125
2021-12-30,461.5435791015625
2021-12-31,460.3804016113281
2022-01-03,463.0460205078125
